recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272007975946,735.84644,796.4848,-5.247115,-13.982899,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272013100946,748.9296,766.3654,-4.368787,-12.058691,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272018100946,750.45184,735.5731,-4.2522845,-10.083162,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272022988946,775.93054,670.09814,-2.5808482,-5.8798637,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272028099946,788.2859,649.23926,-1.7804936,-4.5382915,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272033099946,769.2315,562.06006,-3.0047092,1.0772232,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272038100946,740.7061,566.7134,-4.840842,0.7768247,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272043100946,751.1939,590.3829,-4.165821,-0.7464372,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272048100946,811.4709,625.0013,-0.28411537,-2.9779556,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272053099946,780.507,564.5718,-2.2785168,0.91570294,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272058099946,830.3519,597.04266,0.9324642,-1.1764249,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272063114946,846.4665,640.1829,1.9735694,-3.955335,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272068099946,834.4389,572.3053,1.1956451,0.41766605,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272073099946,833.73376,577.06647,1.1501969,0.11085396,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272078104946,751.88116,565.04724,-4.12165,0.88439333,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272083099946,872.98676,519.365,3.6840878,3.8260465,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272088099946,810.52985,490.01047,-0.34520456,5.7191286,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272093106946,869.5014,584.67255,3.45445,-0.37907547,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272098099946,823.9015,469.96176,0.519832,7.0097547,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272103100946,836.653,466.2234,1.3455404,7.2498355,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272108111946,804.6468,470.24927,-0.72617203,6.990896,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272113099946,811.80664,439.4355,-0.26318768,8.973461,1.0,,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272118099946,773.8187,402.30887,-2.7400806,11.353885,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272123099946,782.56915,405.78625,-2.168783,11.1326065,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272128102946,788.8394,415.24673,-1.7582477,10.526066,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272133099946,794.6534,420.4307,-1.3790903,10.19381,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272138104946,792.7891,426.5882,-1.4993289,9.797858,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272143112946,795.26245,429.81345,-1.3381501,9.590856,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272148230946,795.8723,432.39072,-1.2981867,9.425258,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272153224946,801.623,427.7854,-0.9251149,9.721859,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272158224946,802.1525,426.53128,-0.8908137,9.802516,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272163224946,794.7731,432.5288,-1.3695621,9.416255,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272168224946,796.2791,430.5215,-1.2720065,9.545455,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272173228946,798.8096,430.97925,-1.1075834,9.516297,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272178224946,795.13245,432.36652,-1.3462439,9.426726,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272183224946,802.6793,435.22275,-0.8558773,9.243827,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272188224946,797.3351,434.22842,-1.2029738,9.307273,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272193224946,796.4679,436.04886,-1.2590566,9.190142,1.0,9,3
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344272198224946,797.3959,435.8038,-1.1988416,9.205995,1.0,9,3
